truck,ID,GroupCount,mean_engine_power,mean_fuel_rate,mean_v,mean_mass_eff,mean_ego_m,mean_engine_rpm,mean_drag_reduction_ratio,mean_P_AD,mean_E_AD,mean_E_AD_true,mean_P_AD_true,std_v,mean_NPC,mean_NFC
F,5051,1170,223382.86051206,0.0149342312190271,31.6428361538462,25355.2744616186,25000,1596.58005610524,0.800000000000004,21406.1702202793,3.03929712571867,2.39787986049766,16888.5838858073,0.718990163719863,0.934147955273356,0.947594331672188
F,5052,1171,239091.444922603,0.0159118786370067,31.6391938932536,25355.2744616186,25000,1596.67864926936,0.900000000000003,19997.6660331845,2.83931447196286,2.11400908064771,14889.2445706047,0.751873999344358,1.00010635385013,1.00991401959241
F,5053,1170,253194.145687009,0.0167744961093949,31.6153100068376,25355.2744616186,25000,1595.79767644112,1,18497.7210986444,2.62634885123892,1.85081004702086,13035.499088482,0.772245013669478,1.0609609772224,1.06671792885681
F,5054,1858,91838.4486026255,0.00630685446258873,19.9269919246502,25401.6266592214,25000,1476.47357794591,0.5,25490.4407644269,3.61258701984048,3.39406714506522,23948.5629097988,0.293221268508952,1.04185547598318,1.0583110765407
F,5055,1858,94717.1734368956,0.00649778367580022,19.9270060398278,25401.6266592214,25000,1476.56890289965,0.599999999999998,24432.5238154413,3.46265563680577,3.23029962622399,22793.0180841011,0.29425013691056,1.07451151218564,1.09033634874533
F,5056,1858,97671.116017528,0.00669342512171216,19.9270171630786,25401.6266592214,25000,1476.66441483047,0.699999999999994,23474.2984440249,3.32685286388191,3.0732860327534,21685.1290058337,0.295226088479267,1.10802108187487,1.12315186935012
F,5057,1858,100668.437182976,0.00689157438995161,19.9270153326157,25401.6266592214,25000,1476.7601040246,0.800000000000007,22999.4370464396,3.25955398360778,2.92563323438569,20643.289767132,0.296210227893194,1.14202412230374,1.15638892213543
F,5058,1858,103696.511838963,0.0070913233660782,19.927005583423,25401.6266592214,25000,1476.8557821173,0.899999999999994,21980.1265567598,3.11509403180721,2.78151286044271,19626.3753413302,0.297201239585695,1.17637696153165,1.18989465895278
F,5059,1858,106745.097509666,0.00729178524781679,19.9269956991389,25401.6266592214,25000,1476.95194569253,1,21102.2579275889,2.99067967412008,2.64213707536505,18642.9387696972,0.298168205751137,1.21096256767266,1.22351931159149
F,5060,1761,100484.624312367,0.00692946226648898,21.0172980528109,25401.6266592214,25000,1557.33031484199,0.5,28449.5392884324,4.03195995328814,3.74265449739596,26408.1978492522,0.324996826919365,1.02883334988495,1.03707129646644
F,5061,1761,103998.33729544,0.0071635587956184,21.0172802237365,25401.6266592214,25000,1557.44238936695,0.599999999999997,27443.332753514,3.88935713598425,3.56967190127019,25187.6313699939,0.326175331945912,1.06481101848838,1.07209614777107
F,5062,1761,107544.153949265,0.00739951798017195,21.0172595763771,25401.6266592214,25000,1557.55434155679,0.699999999999994,26335.9675825816,3.7324177923415,3.40223503085771,24006.1955724366,0.327196153232892,1.10111779559256,1.10739939005408
F,5063,1761,111125.422042241,0.007636919024369,21.017237947757,25401.6266592214,25000,1557.66653716965,0.800000000000006,25201.7135215916,3.57166766895986,3.2385313817698,22851.1014121913,0.328219794765402,1.13778779362561,1.14291783310446
F,5064,1761,114730.422558949,0.00787477292581545,21.0172119778535,25401.6266592214,25000,1557.77809111966,0.899999999999995,24045.0936509826,3.40774779130585,3.07517634434181,21698.4670583999,0.329254788755789,1.17470140419459,1.1785039395997
F,5065,1761,118360.629152623,0.00811338078975985,21.017183794435,25401.6266592214,25000,1557.88989689781,1,23114.9646962386,3.27592693266557,2.9228178556933,20623.4244342297,0.330295848761071,1.21187352263234,1.21420247112786
F,5066,1675,109374.731340056,0.0075768588784522,22.1047326967164,25401.6266592214,25000,1637.98621837504,0.5,31413.6095413269,4.45203749609961,4.07928958701378,28783.4975344926,0.359573577307577,1.01170324891428,1.02138466475817
F,5067,1675,113511.822193287,0.00785366088917988,22.104705001194,25401.6266592214,25000,1638.11671746588,0.599999999999996,29757.0233624226,4.21726078970744,3.88893753009382,27440.3720112437,0.361067212966147,1.0499735087305,1.0586884736538
F,5068,1675,117705.549153648,0.00813382953050412,22.1046716471642,25401.6266592214,25000,1638.24677865733,0.699999999999994,28406.9812185442,4.02592848712839,3.69783853221757,26091.976067076,0.36241479430442,1.08876840641259,1.09644598022853
F,5069,1675,121914.545970277,0.00841361303873905,22.1046277635821,25401.6266592214,25000,1638.37621079243,0.800000000000006,27225.8612803621,3.8585363813196,3.51515472166149,24802.9577469568,0.363625903927338,1.12770587345199,1.13415199068999
F,5070,1675,126158.885349003,0.00869459110283976,22.1045801910448,25401.6266592214,25000,1638.5045233509,0.899999999999995,26104.2953688177,3.69958446317172,3.33318149196478,23518.9532906433,0.364794619523872,1.16697096629952,1.17201891752703
F,5071,1675,130424.732668107,0.00897595839126424,22.1045295438806,25401.6266592214,25000,1638.63494587633,1,24916.8604012061,3.53129737113818,3.16418422639184,22326.5073332785,0.365938492437939,1.20643569017855,1.20993783025935
F,5072,1596,118647.601404865,0.00825754655608208,23.1850000162907,25401.6266592213,25000,1718.12643540476,0.5,33518.9156066646,4.7504082239626,4.39962434789829,31043.7819794812,0.398282935630553,0.994396805305947,1.00990539226383
F,5073,1596,123505.429873635,0.00858344211616786,23.1849604642857,25401.6266592213,25000,1718.27655633035,0.599999999999996,32193.7268756217,4.56259822676217,4.18473190884733,29527.4993381863,0.400315349029037,1.03511450647382,1.04975316407375
F,5074,1596,128404.090468952,0.00891111634874461,23.184910637218,25401.6266592213,25000,1718.42625058907,0.699999999999995,30238.6191158155,4.28551408448551,3.98050581156297,28086.4784833843,0.402172280644443,1.07617574634856,1.08981869303117
F,5075,1596,133292.295753717,0.00923686332952037,23.1848450281955,25401.6266592213,25000,1718.57503323699,0.800000000000006,28942.9125267685,4.10188239100592,3.77534894466118,26638.890111269,0.403809076319557,1.11715136371022,1.12964940522065
F,5076,1596,138221.867571316,0.00956420369368722,23.1847611860902,25401.6266592213,25000,1718.72247521392,0.899999999999996,27513.1662826616,3.89925416770998,3.5683925971296,25178.6045905042,0.405253924618904,1.15847613155063,1.16967630789029
F,5077,1596,143183.308108494,0.00989233315673966,23.1846666566416,25401.6266592213,25000,1718.86819089822,1,26302.0700977846,3.7276137320777,3.3706221244025,23783.1346703844,0.406702705740507,1.20006982603722,1.20980052120492
F,5078,1529,127556.17581491,0.00835878523043048,24.2051110915631,25355.2744616188,25000,1220.27346309321,0.5,34289.1333865241,4.86844977278176,4.65396549024228,32778.4923166652,0.497144184016724,0.975704274245274,0.978572524246325
F,5079,1529,133394.819431642,0.00873214192146253,24.2050304643558,25355.2744616188,25000,1220.3900017969,0.599999999999996,33290.3543836849,4.72664084006191,4.46080791910045,31418.0580859316,0.500217622093152,1.02037253231642,1.02227925748604
F,5080,1529,139254.664211001,0.00911583307730935,24.2049304545455,25355.2744616188,25000,1220.50576325406,0.699999999999995,32699.8495725288,4.64279961312588,4.26457004199356,30035.9288543176,0.503265096442152,1.06520541347086,1.06719740594747
F,5081,1529,145169.554082944,0.00950597231923702,24.2048048109876,25355.2744616188,25000,1220.61876597001,0.800000000000006,31702.932366087,4.50125502252706,4.07259071867008,28683.7931782558,0.506297018500263,1.11046264783373,1.11287295630631
F,5082,1529,151052.411817128,0.00989235987929954,24.2046368489209,25355.2744616188,25000,1220.73203774006,0.899999999999997,30571.4896353238,4.34061018955895,3.88574081039347,27367.7846483997,0.509315131506872,1.1554801515491,1.15811345012047
F,5083,1529,156874.303835087,0.010268300279348,24.2044038070634,25355.2744616188,25000,1220.83967817311,1,29275.3695867758,4.15658409345669,3.67993496306508,25918.266941506,0.51309539596669,1.20003948577287,1.20213831188171
F,5084,1464,135996.18373685,0.00894489838498088,25.2912624931694,25355.2744616187,25000,1275.09604383531,0.5,35193.7102603184,4.99688367124297,4.7406141141384,33388.7699946118,0.514696334150503,0.946778868013708,0.954586682550337
F,5085,1464,142747.966620428,0.00937026024292418,25.2911751625683,25355.2744616187,25000,1275.22898087154,0.599999999999996,34105.3090876249,4.8423499773708,4.52519132866028,31871.5189248662,0.518211226066943,0.993790957181651,0.999978195420044
F,5086,1464,149548.062302052,0.00980946808385177,25.2910643312842,25355.2744616187,25000,1275.36219603755,0.699999999999995,32840.1623802416,4.66272154725957,4.32509459280223,30462.2112424898,0.521805436298206,1.04114221804124,1.04684905827706
F,5087,1464,156358.655968792,0.0102558829167757,25.2909157336066,25355.2744616187,25000,1275.49154445594,0.800000000000005,31600.4376389708,4.48670258618183,4.11448918391438,28978.8895909751,0.525421217682436,1.08857102298517,1.09449261178716
F,5088,1464,163149.67035207,0.0107021679535273,25.2907071905738,25355.2744616187,25000,1275.61850555019,0.899999999999998,30498.2678952235,4.3302139990243,3.90571431888959,27508.4607011444,0.5294476759224,1.13587061326081,1.14212827933698
F,5089,1464,170027.204166811,0.0111456738940642,25.2904085997268,25355.2744616187,25000,1275.74210567036,1,30582.9501576751,4.34223738079787,3.70817407442129,26117.1587245585,0.535276011450723,1.18378348549392,1.18947700604415
F,5090,1404,143180.197780024,0.00946633988991011,26.3593025997151,25355.2744616187,25000,1329.00884851251,0.5,35634.3556757529,5.05944751759239,4.65052115606408,32754.2334171025,0.543200023350185,0.912579578220058,0.924176788237791
F,5091,1404,150950.080580429,0.00994721606208569,26.3591900249288,25355.2744616187,25000,1329.15800138361,0.599999999999996,34457.2908921836,4.89232516096937,4.41792603562863,31116.0353290264,0.547160894654233,0.962110686332668,0.971122797227796
F,5092,1404,158845.665781679,0.0104476575346617,26.3590480519943,25355.2744616187,25000,1329.30875471409,0.699999999999996,33522.226326572,4.75956255012493,4.21644532740671,29696.9801468908,0.551375624710614,1.01244625623253,1.0199811124309
F,5093,1404,166812.577744588,0.0109662604908462,26.3588338340456,25355.2744616187,25000,1329.45393870981,0.800000000000005,32564.9674394791,4.62364873863173,4.00941840589722,28238.8622536082,0.556011681843317,1.06324372223806,1.07061916133274
F,5094,1404,174892.4359934,0.011491704903509,26.3584688824786,25355.2744616187,25000,1329.59524265765,0.899999999999999,31791.4228035387,4.51381909771813,3.83093373283424,26981.7711778571,0.562460456462998,1.11477625315996,1.12193960493378
F,5095,1404,182806.652261144,0.011998982971526,26.3579014237892,25355.2744616187,25000,1329.72324907396,1,30753.6107100401,4.36646815729545,3.61190620293869,25439.1314180926,0.569514371117271,1.16527477411998,1.17150830291035
F,5096,1350,148996.409235556,0.00990592843849564,27.4150640155556,25355.2744616187,25000,1382.29000572336,0.5,36237.8709646609,5.14513600198871,4.43568325909781,31241.1017942312,0.578407400386741,0.874135924248023,0.886666144870298
F,5097,1350,157846.613769274,0.0104492183726369,27.41489714,25355.2744616187,25000,1382.45741727123,0.599999999999996,35044.435381245,4.9756892816702,4.19398752031065,29538.8068516889,0.58276730161045,0.926070633661367,0.935298179826411
F,5098,1350,166817.75629078,0.0110069282395993,27.4146975125926,25355.2744616187,25000,1382.62522288673,0.699999999999996,33966.4321422642,4.82263191026586,3.97656827718386,28007.4944676008,0.587498639306995,0.97871875213404,0.985223752435118
F,5099,1350,176039.659295148,0.0115898420593665,27.4143515348148,25355.2744616187,25000,1382.78600884967,0.800000000000005,33135.3344371829,4.70463075264392,3.77979114160758,26621.5671675153,0.5936140595455,1.03285159035982,1.03741829916347
F,5100,1350,185414.749407313,0.0121879183435757,27.4136937118518,25355.2744616187,25000,1382.93452538122,0.9,32701.8597983284,4.64308502959375,3.61187532720498,25438.9139562309,0.602217312214612,1.08791273416267,1.09099953839163
F,5101,1350,194436.748874407,0.0127514212235799,27.4125878103704,25355.2744616187,25000,1383.05741450089,1,31961.1480518775,4.53791707760569,3.3845002179524,23837.4810948865,0.613591165049984,1.14094775154519,1.14153248805407
F,5102,1300,155656.074970208,0.0104118206425248,28.4802835653846,25355.2744616186,25000,1436.04286784,0.5,33074.0305159452,4.69592668135533,4.21002586125741,29651.7670007484,0.618884263313635,0.840825755207212,0.854340678689089
F,5103,1300,165483.26639619,0.0110150494163978,28.4799667330769,25355.2744616186,25000,1436.22520754475,0.599999999999997,31257.0193082649,4.43794326423434,3.92864173583767,27669.9415204262,0.622763880684392,0.893931856167877,0.903851987355244
F,5104,1300,175440.019453916,0.0116259789508851,28.4795902746154,25355.2744616186,25000,1436.40686961674,0.699999999999996,29329.5895341783,4.16428236589876,3.66770947323702,25832.1612053899,0.628217902922149,0.947744672841294,0.954001181980363
F,5105,1300,185710.529675215,0.0122582605464813,28.4790804515384,25355.2744616186,25000,1436.58181199562,0.800000000000005,28266.6293279613,4.01336083877534,3.44857895166883,24288.7960617012,0.637104122024218,1.00326565977541,1.00591540144934
F,5106,1300,196428.286000195,0.0129307587784489,28.4782032076923,25355.2744616186,25000,1436.74068569969,0.900000000000001,27854.3456535062,3.95482385743502,3.29020870239175,23173.3735236525,0.649288186143977,1.06123665031942,1.06116467366828
F,5107,1300,207228.10696214,0.0135940388314735,28.4766598246154,25355.2744616186,25000,1436.86648262369,1,27425.2587842702,3.89390111997509,3.15955653473135,22253.1730875317,0.667924978843323,1.11971510542929,1.11572454995194
F,5108,1253,161284.568554443,0.0108575361557219,29.5453825634477,25355.2744616186,25000,1489.7797778584,0.5,30550.3399037206,4.33760730217602,3.74887566822486,26403.8254139793,0.6503143909279,0.803576506065361,0.816980778076498
F,5109,1253,172320.218012059,0.0115438700001811,29.5452029569034,25355.2744616186,25000,1489.99134804959,0.599999999999997,28746.2651895229,4.08146063805912,3.46210986460692,24384.0960648294,0.653787139295727,0.858572153011871,0.86862731087787
F,5110,1253,183170.358448077,0.0122121223164382,29.5450008076616,25355.2744616186,25000,1490.19842946168,0.699999999999996,25090.1305545986,3.56235426018688,3.14714875751087,22165.7834772862,0.659027655653759,0.912646681696488,0.918915475845958
F,5111,1253,194511.036159441,0.0129118642342306,29.5442941420591,25355.2744616186,25000,1490.38731881599,0.800000000000004,23505.4959821431,3.33736421050412,2.88999831859248,20354.6390448691,0.668633335167659,0.969205623494958,0.971613153829608
F,5112,1253,206593.752360591,0.0136515217763783,29.543060858739,25355.2744616186,25000,1490.55178483447,0.900000000000002,24420.2812027814,3.46724751345487,2.73039356395447,19230.5217228619,0.687449848399581,1.02951123182419,1.02736331650942
F,5113,1253,218588.869906438,0.0143855802249964,29.5413018363927,25355.2744616186,25000,1490.6789449597,1,24941.7720944884,3.54128998587957,2.56395324844239,18058.2606447265,0.71079022484231,1.08943716233594,1.08274881278103
F,5114,1209,169782.360127146,0.0115177071145269,30.6194930165426,25355.2744616186,25000,1544.00907386287,0.5,24778.9879082477,3.51817751390244,3.39247942358169,23893.6796917522,0.657711217697294,0.775553141883061,0.7942232276525
F,5115,1209,182807.961637849,0.0123350560410954,30.6195096484698,25355.2744616186,25000,1544.25734522705,0.599999999999997,23434.2413269917,3.32724731120045,3.12026836743168,21976.4613472603,0.661407871801105,0.835051939828727,0.85057402981708
F,5116,1209,195664.388572417,0.0131338793537669,30.6191940719603,25355.2744616186,25000,1544.49138916612,0.699999999999997,22181.0927787814,3.14932240723673,2.77153699487453,19520.300329326,0.666299875122642,0.893802959275489,0.905670295465487
F,5117,1209,208468.630120604,0.0139249761819677,30.6183647303557,25355.2744616186,25000,1544.70257885029,0.800000000000004,21484.9427257488,3.05048142664665,2.50881607937663,17669.922296199,0.675363129554177,0.952360198199231,0.960275257613526
F,5118,1209,221479.572140008,0.0147141769235418,30.6175303788255,25355.2744616186,25000,1544.89990981172,0.900000000000003,21342.9108371527,3.03031541346781,2.31864888653427,16330.5496939453,0.699587203285467,1.01187044850372,1.01475658500126
F,5119,1209,235715.964560885,0.0155836114634074,30.6132306195203,25355.2744616186,25000,1544.93312951607,1,16414.900133511,2.33062515533374,2.0834655881733,14674.1227276311,0.731540458594264,1.0773046722439,1.07507980905534
F,5120,1167,176400.925326032,0.0120622824250634,31.7383898680377,25355.2744616186,25000,1600.51385420016,0.5,20298.3290378799,2.88200329469842,2.65112939084862,18672.2537050641,0.598983763534859,0.732532041682194,0.759472148797697
F,5121,1167,191194.776823916,0.0130003724672408,31.7381504404456,25355.2744616186,25000,1600.78665853775,0.599999999999997,19109.6134219993,2.71322672619201,2.41976645357002,17042.7340453571,0.601654667490189,0.793979662553825,0.818542771691683
F,5122,1167,205699.912074284,0.0139025173098689,31.7376531619537,25355.2744616186,25000,1601.04545511282,0.699999999999997,18251.1682768941,2.59134271633612,2.16227413919276,15229.1817390257,0.604418525953138,0.854246523274125,0.875369422181065
F,5123,1167,219888.710308569,0.014775985172898,31.7368890308483,25355.2744616186,25000,1601.28792623663,0.800000000000004,16866.6972961766,2.39477235232261,1.89024253304897,13313.2272845783,0.610144083554644,0.91322178537584,0.930413906405393
F,5124,1166,234159.519265437,0.0156448117853182,31.7359490188679,25355.2744616186,25000,1601.50136595119,0.900000000000003,16444.6434319676,2.33484817704095,1.65054778462222,11625.0255808647,0.634773174610233,0.972556727425523,0.985186578933804
F,5125,1166,251290.25291372,0.0167198185174655,31.7277053121784,25355.2744616186,25000,1601.40173574849,1,11785.9764443583,1.67339995723245,1.45981835821767,10281.693093533,0.662639205315622,1.04433572950771,1.0535737432943
F,5126,1859,92212.7834755431,0.00634054851714732,19.911396380312,25401.6266592214,25000,1475.32083061975,0.5,25862.5923060555,3.66532952991027,3.45483933854869,24377.3719570569,0.306645347297504,1.04769191405903,1.06580153991799
F,5127,1859,95118.3723456848,0.00653341309656773,19.9114068289403,25401.6266592214,25000,1475.41544051967,0.599999999999998,24936.2000638805,3.53403825015991,3.29357187851168,23239.4675647956,0.307792645497575,1.08070317759383,1.09820781653073
F,5128,1859,98061.5622653441,0.00672846247366705,19.9114119978483,25401.6266592214,25000,1475.51139780016,0.699999999999994,24009.0195144017,3.40263524897014,3.14287561846915,22176.1536379785,0.308845076846631,1.11414215725922,1.13098101133286
F,5129,1859,101084.347493692,0.0069284914047952,19.9114034244217,25401.6266592214,25000,1475.60758762324,0.800000000000007,23539.745942228,3.336128293235,3.00094525617771,21174.6919506076,0.309769201202554,1.14848697564958,1.16459206784416
F,5130,1859,104131.997407494,0.00712959358611346,19.9113914497041,25401.6266592214,25000,1475.70284979302,0.899999999999994,22608.6654011131,3.20417257272225,2.86006340024494,20180.6285318681,0.310678144575909,1.18311474815145,1.19838339416914
F,5131,1859,107197.402958714,0.0073311587896262,19.9113781845078,25401.6266592214,25000,1475.7978469557,1,21653.2548968572,3.06876873180039,2.72033523269862,19194.7055469268,0.311595970903239,1.21794448879095,1.23225210302071
F,5132,1763,100526.900069602,0.00694246486043453,21.000391899603,25401.6266592214,25000,1556.07906737737,0.5,28438.1867327628,4.03035103268793,3.77135314675259,26610.6957316358,0.33990277750131,1.03088543855383,1.04077637088504
F,5133,1763,104025.639959685,0.00717531636535764,21.0003833947816,25401.6266592214,25000,1556.19048026101,0.599999999999997,27907.0675815608,3.95507912313749,3.59483415397719,25365.1764114296,0.341439108776599,1.06676523663228,1.07567298023865
F,5134,1763,107597.002255341,0.0074127125069274,21.0003695876347,25401.6266592214,25000,1556.30273183614,0.699999999999994,26975.8445583785,3.82310320960916,3.43030371635213,24204.2484251434,0.342770187957018,1.10339036692318,1.11125060705746
F,5135,1763,111222.172251444,0.00765336765279275,21.0003528763471,25401.6266592214,25000,1556.41492832542,0.800000000000006,25637.9010665749,3.63348556680578,3.27549504417344,23111.9172878398,0.343931188055876,1.14056768978979,1.1473163933536
F,5136,1763,114872.889226484,0.00789499363143778,21.0003317850255,25401.6266592214,25000,1556.52760964597,0.899999999999994,24510.1788550842,3.47366115808459,3.12451163058406,22046.5772034698,0.345007320403967,1.17800758949378,1.18352743557829
F,5137,1763,118536.270538928,0.00813649406696165,21.0003058252978,25401.6266592214,25000,1556.64016589944,1,23520.92197236,3.33346049985176,2.97655534473016,21002.5965548182,0.345999688456724,1.21557805835938,1.21971954381927
F,5138,1676,109021.684608994,0.00756031137810424,22.0838726599045,25401.6266592214,25000,1636.43900626923,0.5,30846.8510025403,4.37171465823556,4.03923344529844,28500.8611019198,0.378276982139299,1.01036679366046,1.02112876807316
F,5139,1676,113242.868684556,0.00784301224342106,22.0838582022673,25401.6266592214,25000,1636.57093538528,0.599999999999996,29472.0484065762,4.17687322497349,3.8602324821707,27237.8289805276,0.380163604595196,1.04948833117265,1.0593002308376
F,5140,1676,117531.388186597,0.008130106327592,22.0838413221957,25401.6266592214,25000,1636.70244030972,0.699999999999995,28323.1102947727,4.01404203081486,3.68835225735744,26025.0408414139,0.381989703212247,1.08923425227494,1.0980645013215
F,5141,1676,121841.817719385,0.00841769569113711,22.0838147887828,25401.6266592214,25000,1636.8342839607,0.800000000000006,27288.8553515213,3.86746410312323,3.5248305202421,24871.2302533941,0.383654288517977,1.12918434988143,1.13689576277545
F,5142,1676,126148.680167806,0.00870361340118705,22.0837789636038,25401.6266592214,25000,1636.96366103293,0.899999999999995,26165.9460303419,3.70832179265319,3.34915454383189,23631.6592629034,0.385129066076827,1.16910257967103,1.17550170513851
F,5143,1676,130464.215231867,0.00898887998200597,22.0837350656325,25401.6266592214,25000,1637.09394198369,1,25146.5153919002,3.56384481298474,3.18856538633058,22498.540978357,0.386415057627206,1.20910234200966,1.21401978432282
F,5144,1598,118396.688446158,0.00825304708725288,23.1547656401752,25401.6266592213,25000,1715.88669928735,0.5,33066.3877192749,4.68627452038297,4.37750114892154,30887.6805236715,0.417508662859785,0.99504291512927,1.01203867778455
F,5145,1598,123361.347991308,0.00858622901871339,23.1547407171464,25401.6266592213,25000,1716.03841131667,0.599999999999996,31883.7960271019,4.51867383287827,4.18759692692367,29547.7149269493,0.419858026696018,1.03676983462991,1.05288446097047
F,5146,1598,128372.662633517,0.00892152914409856,23.1547082978723,25401.6266592213,25000,1716.19015782623,0.699999999999995,30121.7084091236,4.26894512416903,3.99837303751118,28212.5497619877,0.422088186202388,1.07888978984424,1.09398979814618
F,5147,1598,133387.073049049,0.00925584728840807,23.1546677596996,25401.6266592213,25000,1716.34086586473,0.800000000000006,29059.1513255851,4.11835612638333,3.81240576343589,26900.3632989617,0.424181940406804,1.12103684525216,1.13497476390621
F,5148,1598,138477.922849837,0.00959455246193949,23.1546147991239,25401.6266592213,25000,1716.49093455451,0.899999999999996,27872.5361888087,3.95018522340518,3.63433810986204,25643.9166166932,0.426183556269448,1.16382796407447,1.17649818480031
F,5149,1598,143592.328231677,0.00993365616206852,23.1545508397998,25401.6266592213,25000,1716.64081470844,1,26775.2238276803,3.79467059620992,3.46553756294883,24452.8587076483,0.428117016185356,1.20681868351434,1.21807092126458
F,5150,1532,125669.141054863,0.00827352655905692,24.1668903877285,25355.2744616188,25000,1218.3388435178,0.5,32272.1705536021,4.58207676548064,4.42187445783116,31143.8445869807,0.522782129977141,0.964511099105086,0.971801648383169
F,5151,1532,131504.601293044,0.0086295467863891,24.166841997389,25355.2744616188,25000,1218.45619321536,0.599999999999996,31260.5314281201,4.4384419230636,4.22339416828431,29745.9217490134,0.52583545470138,1.00930258553026,1.01361416515463
F,5152,1532,137418.45086352,0.00899780214003485,24.1667783015666,25355.2744616188,25000,1218.57342747365,0.699999999999995,30260.5512903338,4.29646245045012,4.04746063552856,28506.7986906734,0.52900561482252,1.05469752199536,1.0568647015509
F,5153,1532,143371.138963975,0.00937789535986005,24.1666970822454,25355.2744616188,25000,1218.69018638641,0.800000000000006,29200.9011847781,4.14601089900764,3.87165927790177,27268.6065591866,0.532272232339315,1.10039276020652,1.10150697753444
F,5154,1532,149419.955013375,0.00977140019008163,24.166593345953,25355.2744616188,25000,1218.80527068166,0.899999999999997,29388.719653385,4.17267779579112,3.70561802292033,26099.1561169627,0.535622392326382,1.14682873156867,1.14772661211239
F,5155,1532,155449.027911682,0.0101636931655835,24.1664553668407,25355.2744616188,25000,1218.91832930432,1,28540.9715425107,4.05231257538038,3.53784865679598,24917.5343602031,0.538848655153014,1.1931176230793,1.19380742722545
F,5156,1466,133835.381227744,0.00884017058763894,25.2527037503411,25355.2744616187,25000,1273.14567074203,0.5,33695.6232646025,4.78418184493299,4.48665694727906,31600.1161981636,0.537929766712057,0.934848961412385,0.946477757178754
F,5157,1466,140532.424703748,0.0092457065725268,25.2526442653479,25355.2744616187,25000,1273.27767752129,0.599999999999996,32562.4596987684,4.62329268385615,4.26571940615199,30044.0239775658,0.541200465173598,0.981633311553421,0.989892043595866
F,5158,1466,147330.61098703,0.00966655753546719,25.2525698594816,25355.2744616187,25000,1273.41206335212,0.699999999999995,31572.5495542859,4.48274297197938,4.07175778653804,28677.9267274736,0.544657491130338,1.02912597109482,1.03494668089101
F,5159,1466,154206.535775641,0.0101043111907201,25.2524726766712,25355.2744616187,25000,1273.54356198635,0.800000000000005,30466.7035618119,4.3257324225991,3.87248141164095,27274.3969554647,0.548342190776332,1.07716438750813,1.08181287245085
F,5160,1466,161153.749737417,0.0105550835557781,25.2523458383356,25355.2744616187,25000,1273.67527922521,0.899999999999998,29686.4045331382,4.21494377751945,3.69297599025822,26010.1166147681,0.55221527932905,1.12570447965521,1.13007543399869
F,5161,1466,168102.031544931,0.011008304266202,25.2521587148704,25355.2744616187,25000,1273.80466131582,1,28552.4178961131,4.05393775490786,3.51018827955031,24722.7186777653,0.55593728275351,1.17425923266876,1.17860612273939
F,5162,1406,140574.353642098,0.00933762563057446,26.3169374267425,25355.2744616187,25000,1326.85818193232,0.5,34807.9283901813,4.94210947684031,4.38285912980796,30869.0544896922,0.566480598220423,0.899010096472288,0.914811734903695
F,5163,1406,148244.298564323,0.00980292455934445,26.316837012091,25355.2744616187,25000,1327.00905001938,0.599999999999996,33512.439045642,4.75817292953923,4.15632315111637,29273.531735482,0.569845365779947,0.948069041281957,0.960395426093958
F,5164,1406,155980.768164299,0.0102746378713309,26.3167225042674,25355.2744616187,25000,1327.15726549387,0.699999999999996,32354.6435888371,4.59378647610891,3.9253641355955,27646.8569499496,0.573460287571724,0.997555350372891,1.00660865967327
F,5165,1406,163859.355712748,0.0107694617213812,26.3165831073969,25355.2744616187,25000,1327.30732338492,0.800000000000005,31213.3843320722,4.43174787027276,3.72572713246218,26240.7872257439,0.577488577342074,1.04795356113282,1.05508793361979
F,5166,1406,171898.205967238,0.0112869173062202,26.3163866671408,25355.2744616187,25000,1327.45358784167,0.899999999999999,30220.5703198599,4.29078586059803,3.53799006692326,24918.5303303667,0.581856246340782,1.09938288128431,1.10578985095726
F,5167,1406,180068.826381229,0.0118163965709542,26.316029116643,25355.2744616187,25000,1327.59504572859,1,29361.0737803643,4.16875257135606,3.37411027999318,23764.3033924989,0.586840579551226,1.15167143203707,1.15768553129977
F,5168,1352,146396.647274105,0.00977858939119445,27.3798077736686,25355.2744616187,25000,1380.48851007363,0.5,32724.2319149273,4.64626147400092,4.19080442041858,29516.3878596328,0.605982133650528,0.861261915756463,0.877799591548765
F,5169,1352,155138.105598084,0.0103133860581235,27.3796258091716,25355.2744616187,25000,1380.65625173197,0.599999999999996,31134.5460467243,4.42055422976683,3.94846330302772,27809.547430527,0.609066231239037,0.912701582703087,0.925810877453705
F,5170,1352,163969.849485222,0.0108501051984274,27.379448977071,25355.2744616187,25000,1380.82331321482,0.699999999999996,29634.2847411192,4.20754368995375,3.71705937678444,26179.7390801396,0.61257742630079,0.964673502743032,0.973994792888006
F,5171,1352,172928.307503368,0.0114021013089732,27.3792340281065,25355.2744616187,25000,1380.98984023371,0.800000000000005,28439.3608175796,4.03788565169215,3.49964652477794,24648.4717095541,0.616695025315673,1.01739541212538,1.02355358225877
F,5172,1352,182097.78607355,0.0119773686464308,27.3789179482248,25355.2744616187,25000,1381.15093587827,0.9,27479.292151106,3.90157290128053,3.30325863116558,23265.2858919206,0.621945418105208,1.07136913812185,1.07521102695659
